result,sampleDotCode,sampleTime,resultName,deviceName,unitName
18.10,ST010088,2025-07-23 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.42,ST010088,2025-07-23 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.10,ST010088,2025-07-24 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.53,ST010088,2025-07-24 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
10.50,ST010088,2025-07-24 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.60,ST010088,2025-07-25 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
21.60,ST010088,2025-07-25 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.60,ST010088,2025-07-25 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.20,ST010088,2025-07-26 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.54,ST010088,2025-07-26 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
10.10,ST010088,2025-07-26 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.00,ST010088,2025-07-27 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.52,ST010088,2025-07-27 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
9.33,ST010088,2025-07-27 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-07-28 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
8.59,ST010088,2025-07-28 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.63,ST010088,2025-07-28 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.90,ST010088,2025-07-29 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.59,ST010088,2025-07-29 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.86,ST010088,2025-07-29 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.70,ST010088,2025-07-30 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.66,ST010088,2025-07-30 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
9.57,ST010088,2025-07-30 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.63,ST010088,2025-07-31 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.80,ST010088,2025-07-31 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
17.27,ST010088,2025-07-31 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.00,ST010088,2025-08-01 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
26.50,ST010088,2025-08-01 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.92,ST010088,2025-08-01 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-02 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.80,ST010088,2025-08-02 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
19.60,ST010088,2025-08-02 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.70,ST010088,2025-08-03 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
16.00,ST010088,2025-08-03 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.90,ST010088,2025-08-03 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.10,ST010088,2025-08-04 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.40,ST010088,2025-08-04 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
1.22,ST010088,2025-08-04 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
1.16,ST010088,2025-08-05 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.20,ST010088,2025-08-05 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
13.80,ST010088,2025-08-05 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.20,ST010088,2025-08-06 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
19.00,ST010088,2025-08-06 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.82,ST010088,2025-08-06 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-07 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
14.70,ST010088,2025-08-07 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.78,ST010088,2025-08-07 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.70,ST010088,2025-08-08 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.80,ST010088,2025-08-08 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
12.94,ST010088,2025-08-08 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.20,ST010088,2025-08-09 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.80,ST010088,2025-08-09 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
16.09,ST010088,2025-08-09 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.92,ST010088,2025-08-10 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.20,ST010088,2025-08-10 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.40,ST010088,2025-08-10 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
8.00,ST010088,2025-08-11 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
1.92,ST010088,2025-08-11 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
22.60,ST010088,2025-08-11 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.50,ST010088,2025-08-12 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
21.00,ST010088,2025-08-12 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.68,ST010088,2025-08-12 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.70,ST010088,2025-08-13 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-13 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
10.30,ST010088,2025-08-13 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
1.04,ST010088,2025-08-14 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-14 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
6.46,ST010088,2025-08-14 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.40,ST010088,2025-08-15 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.85,ST010088,2025-08-15 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.55,ST010088,2025-08-15 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.20,ST010088,2025-08-16 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.88,ST010088,2025-08-16 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.81,ST010088,2025-08-16 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-08-17 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
8.96,ST010088,2025-08-17 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.82,ST010088,2025-08-17 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.80,ST010088,2025-08-18 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.45,ST010088,2025-08-18 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
17.40,ST010088,2025-08-18 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.80,ST010088,2025-08-19 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.64,ST010088,2025-08-19 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
10.20,ST010088,2025-08-19 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.80,ST010088,2025-08-20 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.56,ST010088,2025-08-20 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
14.80,ST010088,2025-08-20 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.20,ST010088,2025-08-21 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.62,ST010088,2025-08-21 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
16.20,ST010088,2025-08-21 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-08-22 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.52,ST010088,2025-08-22 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.70,ST010088,2025-08-22 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.30,ST010088,2025-08-23 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.57,ST010088,2025-08-23 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.80,ST010088,2025-08-23 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.64,ST010088,2025-08-24 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.90,ST010088,2025-08-24 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
15.90,ST010088,2025-08-24 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.70,ST010088,2025-08-25 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.00,ST010088,2025-08-25 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
18.60,ST010088,2025-08-25 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.30,ST010088,2025-08-26 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.64,ST010088,2025-08-26 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.40,ST010088,2025-08-26 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-08-27 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.71,ST010088,2025-08-27 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
11.10,ST010088,2025-08-27 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.80,ST010088,2025-08-28 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-28 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
10.90,ST010088,2025-08-28 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.69,ST010088,2025-08-29 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.40,ST010088,2025-08-29 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
11.60,ST010088,2025-08-29 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.90,ST010088,2025-08-30 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.61,ST010088,2025-08-30 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
11.00,ST010088,2025-08-30 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.50,ST010088,2025-08-31 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.55,ST010088,2025-08-31 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
10.20,ST010088,2025-08-31 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.47,ST010088,2025-09-01 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.70,ST010088,2025-09-01 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-09-01 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
8.00,ST010088,2025-09-02 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.56,ST010088,2025-09-02 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
20.80,ST010088,2025-09-02 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.40,ST010088,2025-09-03 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
11.00,ST010088,2025-09-03 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.58,ST010088,2025-09-03 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.64,ST010088,2025-09-04 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.40,ST010088,2025-09-04 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
9.80,ST010088,2025-09-04 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.57,ST010088,2025-09-05 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.40,ST010088,2025-09-05 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
7.00,ST010088,2025-09-05 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.80,ST010088,2025-09-06 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.62,ST010088,2025-09-06 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.26,ST010088,2025-09-06 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.10,ST010088,2025-09-07 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.60,ST010088,2025-09-07 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.62,ST010088,2025-09-07 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.70,ST010088,2025-09-08 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.65,ST010088,2025-09-08 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.84,ST010088,2025-09-08 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.60,ST010088,2025-09-09 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
17.40,ST010088,2025-09-09 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.44,ST010088,2025-09-09 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.52,ST010088,2025-09-10 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.20,ST010088,2025-09-10 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
11.80,ST010088,2025-09-10 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.00,ST010088,2025-09-11 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
18.20,ST010088,2025-09-11 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.60,ST010088,2025-09-11 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.10,ST010088,2025-09-12 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
8.50,ST010088,2025-09-12 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.70,ST010088,2025-09-12 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.66,ST010088,2025-09-13 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.60,ST010088,2025-09-13 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
6.77,ST010088,2025-09-13 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.70,ST010088,2025-09-14 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
18.90,ST010088,2025-09-14 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.57,ST010088,2025-09-14 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.82,ST010088,2025-09-15 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.90,ST010088,2025-09-15 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
15.30,ST010088,2025-09-15 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.52,ST010088,2025-09-16 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.00,ST010088,2025-09-16 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
13.40,ST010088,2025-09-16 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.65,ST010088,2025-09-17 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.80,ST010088,2025-09-17 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
6.95,ST010088,2025-09-17 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
13.50,ST010088,2025-09-18 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.70,ST010088,2025-09-18 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.79,ST010088,2025-09-18 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.50,ST010088,2025-09-19 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
12.30,ST010088,2025-09-19 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.67,ST010088,2025-09-19 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.00,ST010088,2025-09-20 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.72,ST010088,2025-09-20 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.30,ST010088,2025-09-20 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.70,ST010088,2025-09-21 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.62,ST010088,2025-09-21 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
5.30,ST010088,2025-09-21 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.60,ST010088,2025-09-22 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
14.70,ST010088,2025-09-22 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.52,ST010088,2025-09-22 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.60,ST010088,2025-09-23 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.62,ST010088,2025-09-23 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
17.30,ST010088,2025-09-23 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
6.70,ST010088,2025-09-24 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.65,ST010088,2025-09-24 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
5.24,ST010088,2025-09-24 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.30,ST010088,2025-09-25 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
5.35,ST010088,2025-09-25 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.57,ST010088,2025-09-25 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
0.71,ST010088,2025-09-26 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.50,ST010088,2025-09-26 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
5.55,ST010088,2025-09-26 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.20,ST010088,2025-09-27 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.47,ST010088,2025-09-27 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.75,ST010088,2025-09-27 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.30,ST010088,2025-09-28 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.57,ST010088,2025-09-28 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.15,ST010088,2025-09-28 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-09-29 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.61,ST010088,2025-09-29 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.34,ST010088,2025-09-29 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-09-30 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.52,ST010088,2025-09-30 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
9.83,ST010088,2025-09-30 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-10-01 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
8.01,ST010088,2025-10-01 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.59,ST010088,2025-10-01 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.40,ST010088,2025-10-02 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.63,ST010088,2025-10-02 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
16.80,ST010088,2025-10-02 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.30,ST010088,2025-10-03 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.66,ST010088,2025-10-03 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
12.80,ST010088,2025-10-03 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-10-04 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.70,ST010088,2025-10-04 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
15.70,ST010088,2025-10-04 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-10-05 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.60,ST010088,2025-10-05 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
18.80,ST010088,2025-10-05 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.20,ST010088,2025-10-06 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.51,ST010088,2025-10-06 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.61,ST010088,2025-10-06 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.50,ST010088,2025-10-07 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.47,ST010088,2025-10-07 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
12.00,ST010088,2025-10-07 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.51,ST010088,2025-10-08 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
6.24,ST010088,2025-10-08 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.20,ST010088,2025-10-08 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.63,ST010088,2025-10-09 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
8.10,ST010088,2025-10-09 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
28.80,ST010088,2025-10-09 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.80,ST010088,2025-10-10 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
51.30,ST010088,2025-10-10 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.57,ST010088,2025-10-10 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.60,ST010088,2025-10-11 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
0.38,ST010088,2025-10-11 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
13.40,ST010088,2025-10-11 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.44,ST010088,2025-10-12 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.80,ST010088,2025-10-12 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
6.57,ST010088,2025-10-12 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
7.60,ST010088,2025-10-13 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
6.76,ST010088,2025-10-13 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
0.67,ST010088,2025-10-13 08:00:00,石油类,延炼12万吨/年乙苯/苯乙烯装置,mg/L
7.70,ST010088,2025-10-14 08:00:00,pH,延炼12万吨/年乙苯/苯乙烯装置,
10.90,ST010088,2025-10-14 08:00:00,电导率,延炼12万吨/年乙苯/苯乙烯装置,<p>&mu;S/cm</p>
